TAG_READ,,e28011700000020910000099,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.803,-71
TAG_READ,,e28011700000020910000005,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.807,-66
TAG_READ,,e28011700000020910000100,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.812,-67
TAG_READ,,e28011700000020910000029,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.842,-75
TAG_READ,,e28011700000020910000068,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.829,-72
TAG_READ,,e28011700000020910000070,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.822,-71
TAG_READ,,e28011700000020910000066,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.852,-74
TAG_READ,,e28011700000020910000020,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.849,-74
TAG_READ,,e28011700000020910000004,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.859,-71
TAG_READ,,e28011700000020910000073,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.863,-75
TAG_READ,,e28011700000020910000082,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.868,-74
TAG_READ,,e28011700000020910000093,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.873,-73
TAG_READ,,e28011700000020910000097,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.881,-70
TAG_READ,,e28011700000020910000098,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.907,-70
TAG_READ,,e28011700000020910000028,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.913,-76
TAG_READ,,e28011700000020910000065,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.946,-76
TAG_READ,,e28011700000020910000010,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.950,-74
TAG_READ,,e28011700000020910000033,,reader-01,192.168.15.101,2,,2019/11/25 16:19:30.972,-74
TAG_READ,,e28011700000020910000085,,reader-01,192.168.15.101,3,,2019/11/25 16:19:30.994,-76
TAG_READ,,e28011700000020910000050,,reader-01,192.168.15.101,3,,2019/11/25 16:19:30.999,-74
TAG_READ,,e28011700000020910000076,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.008,-75
TAG_READ,,e28011700000020910000055,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.017,-77
TAG_READ,,e28011700000020910000095,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.025,-69
TAG_READ,,e28011700000020910000075,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.021,-70
TAG_READ,,e28011700000020910000060,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.037,-77
TAG_READ,,e28011700000020910000089,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.043,-71
TAG_READ,,e28011700000020910000094,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.052,-71
TAG_READ,,e28011700000020910000045,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.062,-76
TAG_READ,,e28011700000020910000080,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.055,-71
TAG_READ,,e28011700000020910000081,,reader-01,192.168.15.101,3,,2019/11/25 16:19:31.076,-75
TAG_READ,,e28011700000020910000019,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.126,-66
TAG_READ,,e28011700000020910000077,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.158,-70
TAG_READ,,e28011700000020910000031,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.154,-69
TAG_READ,,e28011700000020910000084,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.172,-63
TAG_READ,,e28011700000020910000054,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.176,-65
TAG_READ,,e28011700000020910000026,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.198,-74
TAG_READ,,e28011700000020910000043,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.219,-70
TAG_READ,,e28011700000020910000074,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.225,-61
TAG_READ,,e28011700000020910000064,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.237,-66
TAG_READ,,e28011700000020910000061,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.285,-72
TAG_READ,,e28011700000020910000014,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.291,-66
TAG_READ,,e28011700000020910000035,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.316,-69
TAG_READ,,e28011700000020910000015,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.326,-66
TAG_READ,,e28011700000020910000025,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.321,-70
TAG_READ,,e28011700000020910000083,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.337,-66
TAG_READ,,e28011700000020910000044,,reader-01,192.168.15.101,4,,2019/11/25 16:19:31.348,-70
TAG_READ,,e28011700000020910000063,,reader-01,192.168.15.101,2,,2019/11/25 16:19:31.422,-74
