TAG_READ,,e28011700000020910000093,,reader-01,192.168.15.101,1,,2016/02/23 18:11:37.931,-61
TAG_READ,,e28011700000020910000070,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.022,-73
TAG_READ,,e28011700000020910000040,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.030,-74
TAG_READ,,e28011700000020910000029,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.048,-74
TAG_READ,,e28011700000020910000069,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.056,-73
TAG_READ,,e28011700000020910000064,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.051,-72
TAG_READ,,e28011700000020910000065,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.067,-74
TAG_READ,,e28011700000020910000030,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.059,-75
TAG_READ,,e28011700000020910000045,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.071,-76
TAG_READ,,e28011700000020910000063,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.076,-74
TAG_READ,,e28011700000020910000034,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.083,-74
TAG_READ,,e28011700000020910000005,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.096,-73
TAG_READ,,e28011700000020910000010,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.106,-78
TAG_READ,,e28011700000020910000068,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.113,-73
TAG_READ,,e28011700000020910000075,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.100,-77
TAG_READ,,e28011700000020910000067,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.126,-78
TAG_READ,,e28011700000020910000035,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.122,-72
TAG_READ,,e28011700000020910000060,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.143,-75
TAG_READ,,e28011700000020910000073,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.147,-76
TAG_READ,,e28011700000020910000074,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.163,-75
TAG_READ,,e28011700000020910000004,,reader-01,192.168.15.101,2,,2016/02/23 18:11:38.171,-76
