TAG_READ,,e28011700000020910000044,,reader-01,192.168.15.101,2,,2016/02/23 17:54:50.310,-73
TAG_READ,,e28011700000020910000080,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.420,-73
TAG_READ,,e28011700000020910000059,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.400,-77
TAG_READ,,e28011700000020910000099,,reader-01,192.168.15.101,2,,2016/02/23 17:54:50.335,-74
TAG_READ,,e28011700000020910000096,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.384,-74
TAG_READ,,e28011700000020910000019,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.392,-76
TAG_READ,,e28011700000020910000050,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.416,-67
TAG_READ,,e28011700000020910000069,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.404,-69
TAG_READ,,e28011700000020910000020,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.396,-74
TAG_READ,,e28011700000020910000004,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.546,-72
TAG_READ,,e28011700000020910000049,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.454,-70
TAG_READ,,e28011700000020910000005,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.523,-70
TAG_READ,,e28011700000020910000045,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.432,-68
TAG_READ,,e28011700000020910000040,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.481,-74
TAG_READ,,e28011700000020910000090,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.474,-77
TAG_READ,,e28011700000020910000085,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.528,-79
TAG_READ,,e28011700000020910000009,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.520,-74
TAG_READ,,e28011700000020910000055,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.477,-69
TAG_READ,,e28011700000020910000014,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.485,-74
TAG_READ,,e28011700000020910000095,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.443,-67
TAG_READ,,e28011700000020910000010,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.462,-73
TAG_READ,,e28011700000020910000094,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.446,-69
TAG_READ,,e28011700000020910000100,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.450,-64
TAG_READ,,e28011700000020910000064,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.532,-76
TAG_READ,,e28011700000020910000077,,reader-01,192.168.15.101,3,,2016/02/23 17:54:50.495,-78
