TAG_READ,,e28011700000020910000066,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.888,-76
TAG_READ,,e28011700000020910000079,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.883,-74
TAG_READ,,e28011700000020910000005,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.938,-71
TAG_READ,,e28011700000020910000089,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.985,-76
TAG_READ,,e28011700000020910000085,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.949,-70
TAG_READ,,e28011700000020910000086,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.960,-75
TAG_READ,,e28011700000020910000087,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.917,-74
TAG_READ,,e28011700000020910000080,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.921,-69
TAG_READ,,e28011700000020910000081,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.893,-77
TAG_READ,,e28011700000020910000082,,reader-01,192.168.15.101,3,,2016/02/23 17:51:41.005,-76
TAG_READ,,e28011700000020910000059,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.903,-75
TAG_READ,,e28011700000020910000090,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.925,-75
TAG_READ,,e28011700000020910000056,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.996,-74
TAG_READ,,e28011700000020910000067,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.907,-74
TAG_READ,,e28011700000020910000095,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.992,-73
TAG_READ,,e28011700000020910000097,,reader-01,192.168.15.101,3,,2016/02/23 17:51:41.000,-71
TAG_READ,,e28011700000020910000010,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.897,-70
TAG_READ,,e28011700000020910000092,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.911,-73
TAG_READ,,e28011700000020910000069,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.977,-74
TAG_READ,,e28011700000020910000065,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.956,-70
TAG_READ,,e28011700000020910000060,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.928,-70
TAG_READ,,e28011700000020910000077,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.965,-75
TAG_READ,,e28011700000020910000074,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.981,-74
TAG_READ,,e28011700000020910000061,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.945,-76
TAG_READ,,e28011700000020910000075,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.941,-68
TAG_READ,,e28011700000020910000072,,reader-01,192.168.15.101,3,,2016/02/23 17:51:40.952,-73
TAG_READ,,e28011700000020910000004,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.197,-66
TAG_READ,,e28011700000020910000048,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.253,-74
TAG_READ,,e28011700000020910000049,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.231,-70
TAG_READ,,e28011700000020910000007,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.227,-72
TAG_READ,,e28011700000020910000044,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.148,-70
TAG_READ,,e28011700000020910000045,,reader-01,192.168.15.101,3,,2016/02/23 17:51:41.056,-77
TAG_READ,,e28011700000020910000046,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.287,-76
TAG_READ,,e28011700000020910000003,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.215,-69
TAG_READ,,e28011700000020910000047,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.291,-73
TAG_READ,,e28011700000020910000084,,reader-01,192.168.15.101,3,,2016/02/23 17:51:41.033,-74
TAG_READ,,e28011700000020910000040,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.257,-66
TAG_READ,,e28011700000020910000041,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.319,-73
TAG_READ,,e28011700000020910000008,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.243,-70
TAG_READ,,e28011700000020910000083,,reader-01,192.168.15.101,4,,2016/02/23 17:51:41.282,-68
