TAG_READ,,e28011700000020910000003,,reader-01,192.168.15.101,1,,2016/02/23 17:00:08.987,-67
TAG_READ,,e28011700000020910000044,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.092,-74
TAG_READ,,e28011700000020910000004,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.131,-67
TAG_READ,,e28011700000020910000005,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.136,-67
TAG_READ,,e28011700000020910000006,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.113,-69
TAG_READ,,e28011700000020910000041,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.108,-69
TAG_READ,,e28011700000020910000021,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.122,-69
TAG_READ,,e28011700000020910000059,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.096,-71
TAG_READ,,e28011700000020910000016,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.101,-69
TAG_READ,,e28011700000020910000036,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.116,-68
TAG_READ,,e28011700000020910000007,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.176,-69
TAG_READ,,e28011700000020910000022,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.169,-70
TAG_READ,,e28011700000020910000002,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.188,-70
TAG_READ,,e28011700000020910000065,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.165,-75
TAG_READ,,e28011700000020910000031,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.150,-69
TAG_READ,,e28011700000020910000054,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.143,-73
TAG_READ,,e28011700000020910000010,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.147,-73
TAG_READ,,e28011700000020910000032,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.183,-74
TAG_READ,,e28011700000020910000092,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.179,-71
TAG_READ,,e28011700000020910000049,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.200,-72
TAG_READ,,e28011700000020910000045,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.227,-74
TAG_READ,,e28011700000020910000023,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.237,-73
TAG_READ,,e28011700000020910000064,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.208,-70
TAG_READ,,e28011700000020910000080,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.233,-75
TAG_READ,,e28011700000020910000060,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.192,-70
TAG_READ,,e28011700000020910000018,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.223,-72
TAG_READ,,e28011700000020910000097,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.195,-69
TAG_READ,,e28011700000020910000026,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.274,-69
TAG_READ,,e28011700000020910000027,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.252,-74
TAG_READ,,e28011700000020910000062,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.279,-76
TAG_READ,,e28011700000020910000037,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.271,-72
TAG_READ,,e28011700000020910000009,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.246,-67
TAG_READ,,e28011700000020910000017,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.291,-70
TAG_READ,,e28011700000020910000098,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.285,-76
TAG_READ,,e28011700000020910000012,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.304,-70
TAG_READ,,e28011700000020910000046,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.312,-74
TAG_READ,,e28011700000020910000014,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.296,-70
TAG_READ,,e28011700000020910000093,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.308,-71
TAG_READ,,e28011700000020910000050,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.300,-71
TAG_READ,,e28011700000020910000066,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.329,-74
TAG_READ,,e28011700000020910000088,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.337,-74
TAG_READ,,e28011700000020910000042,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.333,-71
TAG_READ,,e28011700000020910000061,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.325,-71
TAG_READ,,e28011700000020910000055,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.345,-70
TAG_READ,,e28011700000020910000011,,reader-01,192.168.15.101,2,,2016/02/23 17:00:09.361,-69
TAG_READ,,e28011700000020910000051,,reader-01,192.168.15.101,3,,2016/02/23 17:00:09.403,-76
TAG_READ,,e28011700000020910000028,,reader-01,192.168.15.101,3,,2016/02/23 17:00:09.434,-77
TAG_READ,,e28011700000020910000001,,reader-01,192.168.15.101,4,,2016/02/23 17:00:09.467,-65
TAG_READ,,e28011700000020910000008,,reader-01,192.168.15.101,4,,2016/02/23 17:00:09.463,-61
